12835,80,160,388,146,174,5.103258,4.306110
0.985546,-0.455395
0.967222,-0.470704
1.003087,-0.439409
1.012047,-0.482033
0.958991,-0.428666
0.941765,-0.443279
0.975635,-0.413483
0.992796,-0.498110
1.030665,-0.465330
0.948329,-0.485411
1.020000,-0.422849
0.923837,-0.457241
0.991531,-0.397696
0.972743,-0.513451
1.048421,-0.447938
0.928723,-0.499413
1.036080,-0.405655
1.038658,-0.508686
0.932564,-0.401909
0.916284,-0.415756
0.948173,-0.387487
1.018256,-0.525416
1.058154,-0.491185
0.905403,-0.470628
1.006799,-0.381358
0.952152,-0.528178
1.065498,-0.429956
0.899475,-0.429047
0.963204,-0.372529
0.997256,-0.541490
1.076976,-0.473067
0.908635,-0.512817
1.051458,-0.387887
0.886332,-0.483335
1.021247,-0.364429
0.882043,-0.441716
0.977503,-0.357010
0.930859,-0.542149
1.081643,-0.411300
0.975481,-0.556803
1.094855,-0.454227
0.906136,-0.375114
1.065119,-0.535275
0.890915,-0.388217
0.920834,-0.361491
1.043809,-0.552744
1.085754,-0.517110
0.864146,-0.453826
0.991173,-0.340977
0.875088,-0.400765
0.934875,-0.347327
0.887902,-0.525480
1.065950,-0.369509
1.021617,-0.569428
1.105418,-0.498169
0.866814,-0.495453
1.035006,-0.346974
0.953173,-0.571476
1.111964,-0.434759
0.909084,-0.555500
1.097029,-0.392060
0.858785,-0.412780
0.948341,-0.332664
0.998869,-0.585451
1.124341,-0.478581
0.845677,-0.465285
1.004082,-0.324414
0.841932,-0.424194
0.961118,-0.317504
0.866735,-0.537553
1.079706,-0.350598
0.846731,-0.506873
1.047950,-0.328976
0.930157,-0.585333
1.128058,-0.414604
1.091655,-0.561965
0.879822,-0.348289
0.865557,-0.360615
0.893495,-0.335448
1.069157,-0.580039
1.113163,-0.543025
0.975309,-0.600647
1.142199,-0.458219
0.886686,-0.568064
1.111462,-0.372198
0.850814,-0.372438
0.906656,-0.322122
0.826800,-0.476171
1.016330,-0.307366
1.046023,-0.597432
1.133958,-0.523397
0.824652,-0.435063
0.973283,-0.301860
0.835537,-0.383724
0.919203,-0.308314
1.022030,-0.613982
1.153661,-0.502945
0.906690,-0.598575
1.143355,-0.393852
0.845023,-0.548879
1.092546,-0.331125
0.826247,-0.517712
1.060157,-0.310486
0.951259,-0.615178
1.159234,-0.437220
0.819825,-0.394491
0.931176,-0.294038
0.806864,-0.445308
0.984731,-0.285752
0.863886,-0.580015
1.125085,-0.351790
0.807428,-0.486382
1.027776,-0.289833
0.997475,-0.629852
1.172552,-0.481798
0.803630,-0.404688
0.942505,-0.279323
0.853529,-0.321399
1.117944,-0.588633
0.840318,-0.332963
0.866275,-0.309377
1.094537,-0.607453
1.140658,-0.569065
0.926553,-0.628882
1.175179,-0.415497
0.826581,-0.344026
0.878472,-0.296896
0.882647,-0.610978
1.157591,-0.372445
0.805275,-0.527831
1.071484,-0.291493
0.788702,-0.454988
0.995513,-0.269204
0.822928,-0.559597
1.104593,-0.311151
1.070150,-0.625377
1.162280,-0.548615
0.812419,-0.354595
0.890161,-0.283959
0.787059,-0.414357
0.953232,-0.264168
0.787683,-0.496016
1.038504,-0.271852
0.972167,-0.644856
1.190275,-0.459846
0.840552,-0.591177
1.137701,-0.330794
1.045187,-0.642615
1.183111,-0.527435
0.797783,-0.364649
0.901265,-0.270592
0.770115,-0.464023
1.005546,-0.252215
0.901441,-0.641935
1.190242,-0.393180
0.770037,-0.423407
0.963278,-0.248596
0.782763,-0.374217
0.911819,-0.256808
1.019356,-0.658956
1.202729,-0.505365
0.858220,-0.622738
1.170957,-0.350492
0.783942,-0.537333
1.082053,-0.272047
0.946430,-0.659214
1.207136,-0.437253
0.800373,-0.569537
1.115695,-0.290659
0.767517,-0.504951
1.048419,-0.253424
0.827367,-0.294450
1.144272,-0.615462
0.815129,-0.305199
0.839115,-0.283253
0.767314,-0.383215
0.921764,-0.242627
0.816869,-0.601706
1.149476,-0.309307
1.119597,-0.634835
1.167859,-0.595118
0.802486,-0.315506
0.850412,-0.271628
0.752693,-0.431946
0.972693,-0.232628
0.993047,-0.674610
1.221469,-0.482585
0.751199,-0.472494
1.014900,-0.234815
1.094266,-0.653460
1.190693,-0.574019
0.789375,-0.325326
0.861184,-0.259593
0.875767,-0.654099
1.204145,-0.370167
0.920053,-0.672680
1.222775,-0.413876
0.751543,-0.391713
0.931133,-0.228048
0.775898,-0.334696
0.871459,-0.247152
1.068017,-0.671173
1.212303,-0.551940
0.762210,-0.546101
1.091733,-0.252152
0.833296,-0.633671
1.183241,-0.327940
0.777490,-0.578855
1.125986,-0.269736
0.747033,-0.513300
1.057601,-0.234593
0.734973,-0.439821
0.981413,-0.216281
0.761993,-0.343553
0.881185,-0.234328
0.966028,-0.689379
1.238943,-0.458947
1.041213,-0.688161
1.233027,-0.529107
0.792755,-0.611413
1.160235,-0.287306
0.731915,-0.480278
1.023498,-0.217043
0.735386,-0.399619
0.939877,-0.213107
0.747765,-0.351946
0.890399,-0.221124
0.849743,-0.665633
1.217152,-0.346638
0.893302,-0.685476
1.237489,-0.389913
0.801295,-0.267397
1.170202,-0.642318
0.740182,-0.554261
1.100615,-0.231858
1.013614,-0.704230
1.252444,-0.505298
0.790102,-0.277331
0.812087,-0.257057
1.144617,-0.662422
1.195096,-0.621387
0.808058,-0.643964
1.194641,-0.304920
0.716980,-0.447161
0.989476,-0.199569
0.726196,-0.520918
1.065949,-0.215360
0.938626,-0.703475
1.255476,-0.434658
0.778477,-0.286836
0.822420,-0.246321
0.733166,-0.359793
0.899044,-0.207568
0.754227,-0.587382
1.135303,-0.248339
0.718947,-0.407029
0.948007,-0.197808
1.117954,-0.681536
1.218759,-0.599448
0.766505,-0.295925
0.832316,-0.235193
0.712357,-0.487500
1.031372,-0.198905
0.754124,-0.304539
0.841721,-0.223697
0.768328,-0.620495
1.170123,-0.264860
1.090751,-0.699905
1.241594,-0.576657
0.718287,-0.367166
0.907133,-0.193665
0.985592,-0.719626
1.270910,-0.480782
0.741428,-0.312738
0.850663,-0.211841
0.866063,-0.697382
1.250963,-0.365250
0.823298,-0.676294
1.228975,-0.322493
0.702182,-0.413797
0.955496,-0.182183
0.698667,-0.453840
0.996825,-0.182511
0.910638,-0.716647
1.270695,-0.409555
1.062643,-0.717308
1.263043,-0.552810
0.717831,-0.561632
1.108602,-0.211141
0.705101,-0.527934
1.073532,-0.195754
